Respondent ID,Do you know JavaScript?,Do you know HTML?,Do you know CSS?,Do you know SQL?,Do you know Java?,Do you know Bash/Shell?,Do you know Python?,Do you know R?,Do you know C#?,Do you know PHP?,Do you know C++?,Do you know C?,Do you know anything else?,How good are you at JavaScript?,How good are you at HTML?,How good are you at CSS?,How good are you at SQL?,How good are you at Java?,How good are you at Bash/Shell?,How good are you at Python?,How good are you at R?,How good are you at C#?,How good are you at PHP?,How good are you at C++?,How good are you at C?,How good are you at [OTHER]?,In what country do you live?
10672056280,,,,,,Bash/Shell,Python,,,,,,GoLang,,,,,,Intermediate,Intermediate,,,,,,Intermediate,Singapore
10672055923,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,PHP,C++,C,,Beginner,Beginner,Beginner,Beginner,Beginner,,Intermediate,,Intermediate,Intermediate,Intermediate,Intermediate,,United States of America
10672055642,,,,,,Bash/Shell,Python,,,,C++,,,,,,,,Intermediate,Expert,,,,Intermediate,,,China
10672055498,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,,,Expert,Expert,Expert,Intermediate,Intermediate,Beginner,Expert,,Intermediate,Intermediate,,,,Switzerland
10672055440,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,,,C,,Intermediate,Expert,Intermediate,Expert,Intermediate,,Expert,,Beginner,,,Expert,,United States of America
10672055366,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,,,Expert,Expert,Expert,Beginner,Intermediate,Beginner,Intermediate,,Beginner,Beginner,Beginner,,,United States of America
10672055350,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,PHP,C++,C,"Golang, Ruby",Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Expert,Beginner,Beginner,Expert,Beginner,Beginner,Expert,Indonesia
10672055347,JavaScript,HTML,CSS,,Java,,Python,,,,,,,Intermediate,Intermediate,Intermediate,,Expert,,Expert,,,,,,,India
10672055276,,,,,,,,R,,,,,,,,,,,,,Intermediate,,,,,,United States of America
10672054736,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Beginner,Expert,Intermediate,Beginner,Intermediate,Expert,Beginner,,,,Intermediate,Intermediate,,India
10672054588,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,C#,,C++,C,,Intermediate,Intermediate,Intermediate,,Intermediate,Intermediate,Expert,,Expert,,Expert,Intermediate,,United States of America
10672054564,JavaScript,HTML,CSS,SQL,Java,,,,,PHP,,C,,Expert,Expert,Intermediate,Expert,Intermediate,,,,,Expert,,Intermediate,,Brazil
10672054151,JavaScript,,,,Java,,Python,,C#,,C++,C,,Intermediate,,,,Intermediate,,Intermediate,,Intermediate,,Intermediate,Beginner,,United States of America
10672053994,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Expert,Expert,Expert,Intermediate,Intermediate,,Beginner,Beginner,Expert,Intermediate,,United States of America
10672053906,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,,C++,C,,Intermediate,Expert,Intermediate,Beginner,Intermediate,,Intermediate,,Beginner,,Intermediate,Intermediate,,United States of America
10672053874,,,,SQL,,,Python,R,,,,,,,,,Expert,,,Beginner,Intermediate,,,,,,India
10672053790,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,,,,Intermediate,Expert,Expert,Intermediate,Beginner,Intermediate,Intermediate,,,Intermediate,,,,India
10672053771,JavaScript,HTML,CSS,SQL,Java,,Python,,,,C++,C,,Intermediate,Expert,Intermediate,Intermediate,Expert,,Intermediate,,,,Intermediate,Intermediate,,Indonesia
10672053734,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,C#,,C++,,,Expert,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,,,Beginner,,Beginner,,,United States of America
10672053690,,,,SQL,Java,,Python,,,,C++,,,,,,Expert,Expert,,Expert,,,,Expert,,,China
10672053445,,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,,,C,,,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Expert,Intermediate,,,,Expert,,China
10672052685,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,,C++,C,,Expert,Expert,,Expert,Expert,Expert,Expert,,Expert,,Intermediate,Intermediate,,United States of America
10672052598,JavaScript,HTML,CSS,SQL,,,Python,R,,PHP,,,,Beginner,Intermediate,Intermediate,Beginner,,,Beginner,Beginner,,Intermediate,,,,United States of America
10672052506,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672052302,JavaScript,HTML,CSS,SQL,Java,,,,C#,PHP,,,,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,,,,Expert,Expert,,,,Kazakhstan
10672051908,JavaScript,,,SQL,,,,,C#,,,,,Intermediate,,,Intermediate,,,,,Intermediate,,,,,United States of America
10672051900,JavaScript,HTML,,,Java,Bash/Shell,Python,,,,C++,C,,Beginner,Beginner,,,Intermediate,Intermediate,Beginner,,,,Intermediate,Intermediate,,India
10672051894,JavaScript,HTML,CSS,,Java,,,,C#,,C++,C,,Intermediate,Intermediate,Intermediate,,Intermediate,,,,Intermediate,,Expert,Intermediate,,China
10672051810,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,PHP,C++,,,Intermediate,Expert,Expert,Intermediate,Intermediate,,Expert,,Expert,Expert,Intermediate,,,Indonesia
10672051807,JavaScript,HTML,CSS,SQL,,,Python,,,,,,Typescript,Expert,Expert,Expert,Intermediate,,,Intermediate,,,,,,Intermediate,India
10672051506,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,PHP,,,,Expert,Expert,Intermediate,Intermediate,Expert,,Beginner,,Intermediate,Beginner,,,,Bangladesh
10672051383,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,,,,,Expert,Expert,Expert,Expert,,Beginner,Expert,,,,,,,
10672051180,,HTML,,,Java,Bash/Shell,,,,,C++,C,,,Beginner,,,Beginner,Beginner,,,,,Beginner,Beginner,,India
10672051108,,,,,Java,,Python,,C#,,,C,,,,,,Beginner,,Beginner,,Beginner,,,Beginner,,Brazil
10672050946,,,,,,,,,,,C++,C,,,,,,,,,,,,Beginner,Beginner,,
10672050705,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,,,C++,C,,Intermediate,Intermediate,Intermediate,,Expert,Intermediate,Expert,,,,Intermediate,Intermediate,,
10672050628,JavaScript,HTML,CSS,,,Bash/Shell,Python,,,,,,,Intermediate,Intermediate,Intermediate,,,Beginner,Beginner,,,,,,,United States of America
10672050352,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672050341,,,,,,,,,,,,,,,,,,,,,,,,,,,China
10672050278,,,,,Java,,Python,,,,C++,C,,,,,,Expert,,Intermediate,,,,Intermediate,Intermediate,,United States of America
10672050166,JavaScript,HTML,CSS,,Java,,Python,R,,,C++,,,Intermediate,Intermediate,Intermediate,,Intermediate,,Expert,Intermediate,,,Intermediate,,,United States of America
10672050081,,,,,Java,,Python,,,,,,,,,,,Intermediate,,Intermediate,,,,,,,China
10672049953,,,,,,,Python,,,,,,,,,,,,,Intermediate,,,,,,,
10672049867,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,PHP,C++,C,,Beginner,Expert,Intermediate,Expert,Expert,Beginner,Intermediate,Beginner,,Expert,Intermediate,Intermediate,,India
10672049865,JavaScript,HTML,CSS,SQL,,,,,C#,,C++,,,Intermediate,Intermediate,Intermediate,Intermediate,,,,,Expert,,Intermediate,,,
10672049739,,,,,,,Python,,,,,,,,,,,,,Intermediate,,,,,,,
10672048952,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Beginner,Intermediate,Beginner,Beginner,Intermediate,Beginner,Expert,,,,Beginner,Beginner,,United States of America
10672048915,,,,,Java,Bash/Shell,,,C#,,C++,C,,,,,,Beginner,Intermediate,,,Expert,,Expert,Expert,,Turkey
10672048789,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Beginner,Beginner,Beginner,Beginner,Expert,Beginner,Beginner,,,Beginner,Intermediate,Beginner,,United States of America
10672048784,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,PHP,C++,C,Ruby ,Expert,Intermediate,Intermediate,Intermediate,Intermediate,,Beginner,,Expert,Beginner,Beginner,Beginner,Intermediate,Dominican Republic
10672048648,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Intermediate,Expert,,,Intermediate,Beginner,Beginner,,United States of America
10672048595,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,,,C++,C,"Haskell, Coq, Agda, Idris, Lisp, Mathematica, Pascal, Ruby, Perl, Scratch, Alice, LabVIEW, VHDL",Beginner,Intermediate,Intermediate,Beginner,Expert,Beginner,,,,,Expert,Expert,Expert,United States of America
10672048509,JavaScript,HTML,CSS,,,Bash/Shell,,,C#,PHP,,,,Intermediate,Intermediate,Intermediate,,,Intermediate,,,Intermediate,Intermediate,,,,Brazil
10672048495,JavaScript,HTML,CSS,SQL,,,Python,,C#,PHP,,,,Intermediate,Expert,Expert,Expert,,,Expert,,Intermediate,Expert,,,,China
10672048363,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,,,Expert,Expert,Expert,Expert,Expert,Expert,Expert,,,,,,,United States of America
10672048160,JavaScript,HTML,CSS,,,,Python,,,,,,,Intermediate,Expert,Expert,,,,,,,,,,,
10672048103,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672047906,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,PHP,C++,,,Expert,Expert,Expert,Expert,,Intermediate,,,,Expert,Intermediate,,,Vietnam
10672047851,JavaScript,HTML,CSS,SQL,,,,R,,PHP,,,Arduino,Expert,Expert,Expert,Expert,,,,Beginner,,Expert,,,Expert,Japan
10672047663,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672047656,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Intermediate,Intermediate,Beginner,Intermediate,Expert,Beginner,Expert,,,,Intermediate,Intermediate,,United States of America
10672047396,,,,,,,,,,,,,XO,,,,,,,,,,,,,Beginner,United States of America
10672047357,,HTML,,,,Bash/Shell,,,,PHP,,,Ruby,,Intermediate,,,,Intermediate,,,,Intermediate,,,Intermediate,United States of America
10672047111,JavaScript,HTML,CSS,,,,,,C#,,,,,Beginner,Intermediate,Intermediate,,,,,,Intermediate,,,,,Indonesia
10672046823,,HTML,,,,,Python,R,C#,,C++,C,,,Beginner,,,,,Intermediate,Intermediate,Intermediate,,Expert,Expert,,
10672046609,JavaScript,HTML,CSS,,,,,,,,,,Typescript,Expert,Intermediate,Intermediate,,,,,,,,,,Intermediate,India
10672046485,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Intermediate,Expert,Expert,Intermediate,Intermediate,Intermediate,Intermediate,,,Expert,Intermediate,Intermediate,,United States of America
10672046407,JavaScript,HTML,CSS,SQL,,,,,,PHP,,,,Intermediate,Expert,Expert,Expert,,,,,,Expert,,,,United States of America
10672046378,,,,,,,,,C#,,,,,,,,,,,,,Intermediate,,,,,United States of America
10672046334,JavaScript,HTML,,,Java,Bash/Shell,Python,,,PHP,,C,,Beginner,Intermediate,,,Expert,Intermediate,Intermediate,,,Beginner,,Intermediate,,Japan
10672045986,,,,SQL,,Bash/Shell,,,,,C++,C,OCaml,,,,Expert,,Intermediate,,,,,Intermediate,Intermediate,Expert,Japan
10672045735,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,PHP,,,,Beginner,Beginner,Beginner,Beginner,,Beginner,Beginner,,,Beginner,,,,Vietnam
10672045701,JavaScript,HTML,CSS,,,Bash/Shell,,,C#,,C++,C,,Intermediate,Intermediate,Intermediate,,,Expert,,,Beginner,,Expert,Expert,,United States of America
10672045455,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Intermediate,Intermediate,,,,Expert,Intermediate,,United States of America
10672045339,JavaScript,HTML,CSS,,,,,,,PHP,,,,Beginner,Beginner,Beginner,,,,,,,Beginner,,,,India
10672045302,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,R,,,C++,,,Intermediate,Intermediate,Intermediate,Expert,,Expert,Expert,Beginner,,,Beginner,,,United States of America
10672045275,JavaScript,,,,,,,,,,,,,Intermediate,,,,,,,,,,,,,India
10672045071,,,,,,,,,C#,,,,,,,,,,,,,Intermediate,,,,,
10672045070,,,,,,,,,,,C++,C,,,,,,,,,,,,Intermediate,Intermediate,,India
10672045040,,,,SQL,,Bash/Shell,Python,,,PHP,C++,,golang,,,,Intermediate,,Intermediate,Intermediate,,,Intermediate,Intermediate,,Intermediate,China
10672044885,JavaScript,,,,Java,Bash/Shell,Python,,,,,,"Go, Dart",Expert,,,,Expert,Beginner,Beginner,,,,,,Intermediate,United States of America
10672044234,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,,C++,C,,Intermediate,Expert,Intermediate,Expert,Intermediate,Expert,Expert,Intermediate,Intermediate,,Expert,Expert,,
10672044159,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,PHP,C++,C,"Lisp, VBA",Intermediate,Intermediate,Intermediate,Beginner,,Intermediate,Intermediate,,,Beginner,Intermediate,Intermediate,Beginner,United States of America
10672044047,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,PHP,C++,C,,Intermediate,Intermediate,Beginner,Beginner,Beginner,Intermediate,Expert,Expert,,Beginner,Beginner,Beginner,,United States of America
10672043987,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Intermediate,Intermediate,Beginner,Beginner,Expert,Intermediate,Intermediate,,,Beginner,Beginner,Beginner,,United States of America
10672043983,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,C++,,,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,,Beginner,,,Intermediate,Intermediate,,,China
10672043974,JavaScript,HTML,CSS,,,Bash/Shell,,,,,,,,Expert,Expert,Expert,,,Expert,,,,,,,,China
10672043896,,,,SQL,,,Python,R,,,,,,,,,Beginner,,,Beginner,Beginner,,,,,,United States of America
10672043820,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,,,,,,Beginner,Intermediate,Beginner,Expert,Expert,Intermediate,,,,,,,,United States of America
10672043806,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,C#,PHP,C++,C,Ruby,Intermediate,Intermediate,Beginner,Intermediate,Beginner,Intermediate,,,Beginner,Intermediate,Intermediate,Intermediate,Expert,India
10672043773,JavaScript,HTML,CSS,,Java,,Python,,,,,,,Intermediate,Intermediate,Intermediate,,Expert,,Expert,,,,,,,Bangladesh
10672043713,JavaScript,HTML,CSS,SQL,,,,,,,,,,Beginner,Intermediate,Intermediate,Beginner,,,,,,,,,,United States of America
10672043695,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Beginner,Intermediate,,,,Beginner,Beginner,,India
10672043636,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,,,,,Expert,Expert,Expert,Expert,,Expert,,,,,,,,India
10672043475,JavaScript,HTML,,SQL,Java,Bash/Shell,Python,,,,,C,,Expert,Beginner,,Intermediate,Expert,Intermediate,Expert,,,,,Expert,,United States of America
10672043363,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,,,,,Expert,Intermediate,Intermediate,Intermediate,,Beginner,Expert,,,,,,,United States of America
10672043111,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,PHP,,,,Intermediate,Expert,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,,Expert,,,,
10672043032,JavaScript,HTML,CSS,,,,,,,PHP,,,,Intermediate,Expert,Expert,,,,,,,Intermediate,,,,United States of America
10672042877,JavaScript,HTML,CSS,,Java,,Python,,,,,,,Beginner,Intermediate,Intermediate,,Beginner,,Beginner,,,,,,,United States of America
10672042808,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Beginner,,Beginner,Intermediate,Intermediate,,
10672042780,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,,PHP,,,,Beginner,Expert,Beginner,,Beginner,Expert,Intermediate,,,Beginner,,,,United States of America
10672042731,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,,,C,ruby,Expert,Expert,Intermediate,Intermediate,Expert,Expert,Intermediate,Intermediate,Intermediate,,,Expert,Intermediate,United Republic of Tanzania
10672042675,JavaScript,HTML,CSS,,,,Python,,,,,,,Intermediate,Expert,Expert,,,,Expert,,,,,,,India
10672042303,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672042199,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,,C,,Intermediate,Expert,Intermediate,Beginner,Intermediate,Expert,Intermediate,,,Intermediate,,Intermediate,,India
10672041993,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Beginner,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Expert,,,,Beginner,Intermediate,,United States of America
10672041165,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,,Intermediate,,Beginner,Intermediate,Beginner,Beginner,,Philippines
10672041127,,,,,,Bash/Shell,Python,R,,,C++,,,,,,,,Intermediate,Expert,Beginner,,,Beginner,,,United States of America
10672041069,JavaScript,,,,,,Python,,C#,,C++,C,,Beginner,,,,,,Beginner,,Intermediate,,Beginner,Intermediate,,China
10672040960,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Beginner,Intermediate,Intermediate,Intermediate,Expert,Beginner,Intermediate,,,Beginner,Intermediate,Intermediate,,
10672040873,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Expert,Expert,Beginner,Intermediate,Expert,Expert,Expert,,,Expert,Expert,Expert,,
10672040783,,,,,,,,,,,,,Objective-C,,,,,,,,,,,,,Intermediate,India
10672040659,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Intermediate,Intermediate,Beginner,Intermediate,Expert,Intermediate,Intermediate,,,,Beginner,Beginner,,United States of America
10672040650,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,C++,C,,Beginner,Intermediate,Intermediate,Intermediate,Expert,,Expert,,,,Beginner,Intermediate,,
10672040635,,,,,,,Python,,,,,,,,,,,,,Beginner,,,,,,,
10672040374,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,C#,,,,,Intermediate,Intermediate,Intermediate,Expert,,Expert,,,Expert,,,,,Singapore
10672040346,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Beginner,Intermediate,,Intermediate,Intermediate,Beginner,Beginner,,
10672040336,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,Go,Beginner,Beginner,Beginner,Beginner,,Intermediate,Intermediate,,,Beginner,Beginner,Beginner,Intermediate,China
10672040270,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,,,,C,"Ruby, Haskell ",Beginner,Intermediate,Beginner,Beginner,Intermediate,Intermediate,,,,,,Intermediate,Intermediate,Japan
10672040185,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672040057,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,"Kotlin, Rust",Intermediate,Intermediate,Beginner,Beginner,Expert,Beginner,Expert,,,,Beginner,Intermediate,Beginner,United States of America
10672039641,,HTML,,,Java,Bash/Shell,Python,,,,C++,C,Matlab,,Beginner,,,Beginner,Beginner,Intermediate,,,,Intermediate,Intermediate,Intermediate,Chile
10672039612,,,,SQL,Java,Bash/Shell,Python,,,,C++,C,,,,,Intermediate,Intermediate,Intermediate,Intermediate,,,,Intermediate,Intermediate,,United States of America
10672039322,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Beginner,Beginner,Beginner,Beginner,Expert,Intermediate,Expert,,,,Intermediate,Intermediate,,China
10672039249,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,R,,,C++,,Matlab,Intermediate,Intermediate,Intermediate,,Intermediate,Intermediate,Beginner,Intermediate,,,Intermediate,,Expert,
10672039114,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,,,,Intermediate,Expert,Intermediate,Intermediate,Intermediate,,Intermediate,,,Intermediate,,,,United States of America
10672039032,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,,,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Beginner,Intermediate,,,,,,,India
10672038874,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,Golang,Intermediate,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Intermediate,,Beginner,Intermediate,Expert,Expert,Expert,Chile
10672038831,JavaScript,HTML,CSS,,Java,,,,,,,,,Intermediate,Expert,Expert,,Intermediate,,,,,,,,,India
10672038616,JavaScript,HTML,CSS,SQL,,,,,,,,,,Intermediate,Intermediate,Intermediate,Beginner,,,,,,,,,,India
10672038602,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Intermediate,Intermediate,,Intermediate,Intermediate,Expert,Expert,,Republic of Korea
10672038520,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,PHP,,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Intermediate,Intermediate,Beginner,Intermediate,Beginner,,Intermediate,,United States of America
10672038399,,HTML,,,Java,Bash/Shell,,,,,,C,,,Intermediate,,,Expert,Beginner,,,,,,Intermediate,,United States of America
10672038367,JavaScript,HTML,CSS,SQL,Java,,Python,R,,PHP,C++,C,Cypher,Intermediate,Intermediate,Beginner,Beginner,Intermediate,,Intermediate,Beginner,,Intermediate,Intermediate,Beginner,Intermediate,United States of America
10672038366,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,PHP,,,,Expert,Expert,Expert,Expert,,Expert,,,,Expert,,,,Indonesia
10672038100,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,,,,,,Expert,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,,,,,,,,Japan
10672037955,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,,,Expert,Intermediate,Beginner,Beginner,Expert,Beginner,Beginner,,Beginner,Intermediate,,,,China
10672037899,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,"ruby,dart,swift",Expert,Expert,Expert,Intermediate,Intermediate,Intermediate,Beginner,,Beginner,Expert,Beginner,Beginner,Intermediate,Indonesia
10672037833,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,,,Expert,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Beginner,,Intermediate,Expert,,,,United States of America
10672037813,JavaScript,HTML,CSS,,,Bash/Shell,Python,,,,C++,C,,Intermediate,Expert,Intermediate,,,Beginner,Intermediate,,,,Intermediate,Intermediate,,India
10672037776,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,,,,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,,Intermediate,,,Intermediate,,,,Indonesia
10672037716,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,PHP,,,,Intermediate,Intermediate,Intermediate,Intermediate,,Intermediate,,,,Intermediate,,,,
10672037660,JavaScript,HTML,CSS,,Java,,Python,,,,C++,C,"Ruby, Scala",Expert,Expert,Expert,,Intermediate,,Expert,,,,Intermediate,Intermediate,Expert,United States of America
10672037534,JavaScript,HTML,CSS,,,Bash/Shell,,,,,,,TypeScript,Expert,Intermediate,Intermediate,,,Beginner,,,,,,,Intermediate,China
10672037509,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672037440,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,C,,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Beginner,Intermediate,,Beginner,Intermediate,,Intermediate,,Republic of Korea
10672037435,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,,,,,Scala,Expert,Expert,Expert,,Beginner,Beginner,Beginner,,,,,,Beginner,United States of America
10672037427,JavaScript,HTML,,,,,Python,,,,,,,Intermediate,Beginner,,,,,Expert,,,,,,,China
